entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-01-07 19:30:00,2026-01-07 20:16:37,2026-01,2026-01-07,19,buy,0.01,90824.52,90840.68,0.16,215.1,46.61666666666667,sl,SBTC,RV,S68,0,,,,,unknown,SBTC|RV|S68|B,sl 90842.52,0.001599999999889412
2026-01-11 09:00:00,2026-01-11 13:44:37,2026-01,2026-01-11,9,buy,0.01,90681.72,90699.61,0.18,159.78,284.6166666666667,sl,SBTC,PB,S71,0,,,,,unknown,SBTC|PB|S71|B,sl 90699.72,0.0011000000000058185
2026-01-07 21:45:00,2026-01-07 22:08:36,2026-01,2026-01-07,21,sell,0.02,91025.31,91011.36,0.28,215.38,23.6,sl,SBTC,PB,S73,0,,,,,unknown,SBTC|PB|S73|S,sl 91007.31,0.001000000000058232
2026-01-09 11:30:00,2026-01-09 13:10:14,2026-01,2026-01-09,11,sell,0.02,90462.86,90448.47,0.29,198.7,100.23333333333333,sl,SBTC,PB,S69,0,,,,,unknown,SBTC|PB|S69|S,sl 90444.86,0.002200000000011637
2026-01-03 16:15:00,2026-01-03 17:07:42,2026-01,2026-01-03,16,buy,0.03,89990.05,90001.03,0.33,180.98,52.7,sl,SBTC,PB,S82,0,,,,,unknown,SBTC|PB|S82|B,sl 90008.05,0.0006000000001222805
2026-01-05 21:45:00,2026-01-05 22:53:29,2026-01,2026-01-05,21,buy,0.02,94094.71,94112.42,0.36,212.78,68.48333333333333,sl,SBTC,PB,S85,0,,,,,unknown,SBTC|PB|S85|B,sl 94112.71,0.005800000000162953
2026-01-02 06:00:00,2026-01-02 07:59:36,2026-01,2026-01-02,6,buy,0.01,88675.71,88720.94,0.45,149.8,119.6,sl,SBTC,PB,S77,0,,,,,unknown,SBTC|PB|S77|B,sl 88721.69,0.002299999999959279
2026-01-05 09:30:00,2026-01-05 10:37:14,2026-01,2026-01-05,9,buy,0.01,92616.77,92725.28,1.08,209.85,67.23333333333333,sl,SBTC,PB,S79,0,,,,,unknown,SBTC|PB|S79|B,sl 92725.78,0.00509999999994748
2026-01-01 22:15:00,2026-01-02 00:06:39,2026-01,2026-01-01,22,buy,0.01,88412.86,88580.94,1.68,147.48,111.65,sl,SBTC,BO,S84,0,,,,,unknown,SBTC|BO|S84|B,sl 88583.35,0.0008000000000174534
2026-01-08 21:00:00,2026-01-08 22:33:22,2026-01,2026-01-08,21,buy,0.01,90863.81,91039.04,1.75,218.3,93.36666666666666,sl,SBTC,PB,S77,0,,,,,unknown,SBTC|PB|S77|B,sl 91040.14,0.0022999999999593346
2026-01-02 03:00:00,2026-01-02 04:08:30,2026-01,2026-01-02,3,buy,0.01,88552.19,88739.35,1.87,149.35,68.5,sl,SBTC,PB,S79,0,,,,,unknown,SBTC|PB|S79|B,sl 88741.84,0.0016000000000349068
2026-01-01 04:00:00,2026-01-01 05:16:15,2026-01,2026-01-01,4,sell,0.02,87704.5,87597.05,2.15,145.79,76.25,sl,SBTC,PB,S84,0,,,,,unknown,SBTC|PB|S84|S,sl 87593.10,0.0010000000000580656
2026-01-05 10:15:00,2026-01-05 14:48:28,2026-01,2026-01-05,10,buy,0.01,92867.42,93100.22,2.33,212.18,273.46666666666664,sl,SBTC,BO,S84,0,,,,,unknown,SBTC|BO|S84|B,sl 93100.93,0.001999999999970914
2026-01-08 08:45:00,2026-01-08 10:23:33,2026-01,2026-01-08,8,sell,0.01,90313.36,90076.56,2.36,226.39,98.55,sl,SBTC,PB,S74,0,,,,,unknown,SBTC|PB|S74|S,sl 90076.24,0.008000000000029317
2026-01-05 11:00:00,2026-01-05 15:22:28,2026-01,2026-01-05,11,buy,0.01,93052.33,93318.13,2.66,214.84,262.46666666666664,sl,SBTC,BO,S94,0,,,,,unknown,SBTC|BO|S94|B,sl 93321.23,0.001999999999970914
